employee_id,age,age_when_joined,years_in_the_company,salary,annual_bonus,prior_years_experience,Gender,Resting_Heart_Rate,company_Glasses,company_Pear,department_BigData,department_Design,department_Sales,department_Search Engine,department_Support,Workload_Score,Experience_Pressure,HeartRate_Stress,Stress_Score,Stress_Level
27,44,40,4,89466.09245,13343.50002,3,1,72.0,True,False,False,True,False,False,False,4.444444444444445,1,4.569892473118279,3.4487455197132615,1
16,35,38,1,139685.8478,22168.67382,2,0,66.0,False,True,False,True,False,False,False,1.1111111111111112,0,2.9569892473118276,1.3315412186379927,0
68,35,24,9,40000.0,12089.0405,3,0,75.0,False,False,False,False,False,False,True,10.0,6,5.376344086021505,7.412903225806451,2
6,30,22,5,66480.34373,17908.07026,4,0,72.3,True,False,True,False,False,False,False,5.555555555555555,1,4.650537634408601,3.917383512544802,1
41,48,45,4,104644.3936,16045.85327,3,1,74.8,True,False,False,True,False,False,False,4.444444444444445,1,5.322580645161289,3.6745519713261645,1
73,45,41,4,55760.89976,11270.16952,5,1,63.6,False,False,False,False,False,False,True,4.444444444444445,0,2.3118279569892475,2.471326164874552,0
52,42,36,6,71880.04535,16435.35914,2,1,73.4,True,False,False,False,False,False,False,6.666666666666666,4,4.946236559139786,5.350537634408602,1
53,48,42,7,80222.68087,14411.16508,3,0,63.3,False,False,True,False,False,False,False,7.777777777777778,4,2.231182795698924,4.980465949820788,1
1,34,24,9,126423.4826,20392.89532,2,0,72.2,False,False,False,False,False,False,True,10.0,7,4.623655913978495,7.487096774193548,2
59,42,40,2,79675.23126,9000.0,5,0,74.7,False,False,True,False,False,False,False,2.2222222222222223,0,5.295698924731184,2.4775985663082443,0
43,44,44,1,124818.2087,12237.0024,4,1,76.4,False,True,False,False,True,False,False,1.1111111111111112,0,5.752688172043012,2.170250896057348,0
3,32,28,4,153000.0,23629.17305,3,0,73.2,False,True,False,False,True,False,False,4.444444444444445,1,4.892473118279571,3.5455197132616494,1
1,30,23,5,119540.7737,19782.59941,2,0,75.1,False,True,False,False,True,False,False,5.555555555555555,3,5.403225806451611,4.743189964157706,1
9,41,38,3,122947.8119,12855.50272,2,1,70.1,True,False,False,True,False,False,False,3.333333333333333,1,4.059139784946234,2.851075268817204,0
19,36,30,6,80197.18899,13730.92488,3,0,69.7,True,False,False,False,False,True,False,6.666666666666666,3,3.951612903225807,4.752150537634408,1
60,46,47,1,91904.91913,9000.0,4,0,84.8,True,False,False,False,False,False,False,1.1111111111111112,0,8.010752688172042,2.847670250896057,0
55,33,28,5,40000.0,20450.45037,3,1,76.0,False,False,False,False,False,False,True,5.555555555555555,2,5.64516129032258,4.515770609318997,1
23,37,38,1,82201.96228,15822.66872,4,1,65.0,True,False,False,False,False,True,False,1.1111111111111112,0,2.6881720430107525,1.2508960573476702,0
26,41,39,2,92885.37201,17939.62577,4,1,62.7,True,False,True,False,False,False,False,2.2222222222222223,0,2.0698924731182804,1.509856630824373,0
40,49,48,1,93563.1188,20389.97274,1,0,69.1,False,False,True,False,False,False,False,1.1111111111111112,0,3.7903225806451597,1.5815412186379922,0
37,37,27,9,40000.0,18350.40707,1,0,79.2,True,False,True,False,False,False,False,10.0,8,6.505376344086021,8.351612903225806,2
16,40,36,3,72989.63919,17964.44602,3,0,71.8,False,False,False,False,False,False,True,3.333333333333333,0,4.516129032258063,2.688172043010752,0
40,45,42,2,78322.54475,10476.54614,5,0,60.4,False,False,True,False,False,False,False,2.2222222222222223,0,1.451612903225806,1.3243727598566308,0
37,48,44,5,69977.00913,15337.69956,2,1,71.7,True,False,False,False,False,True,False,5.555555555555555,3,4.489247311827958,4.46899641577061,1
33,44,36,7,76787.32973,10221.59131,2,0,73.0,False,False,False,False,False,False,False,7.777777777777778,5,4.838709677419354,6.062724014336917,2
1,43,37,6,143459.1764,19177.27603,2,0,60.6,False,True,False,False,True,False,False,6.666666666666666,4,1.505376344086022,4.318279569892473,1
19,30,22,6,88000.35735,21073.41425,3,1,72.1,False,False,True,False,False,False,False,6.666666666666666,3,4.596774193548385,4.9456989247311824,1
37,34,30,4,72735.72005,17290.61389,3,1,66.5,True,False,False,False,False,False,False,4.444444444444445,1,3.0913978494623655,3.0051971326164875,1
1,35,27,8,104702.6173,16330.07787,2,0,63.7,False,False,False,False,False,False,True,8.88888888888889,6,2.3387096774193554,6.057168458781363,2
17,33,30,3,86952.30533,23659.72852,2,0,79.3,True,False,False,False,False,False,False,3.333333333333333,1,6.532258064516128,3.593010752688172,1
29,38,32,6,98437.33442,10714.65679,5,0,67.1,True,False,False,False,False,True,False,6.666666666666666,1,3.252688172043009,3.942473118279569,1
49,46,43,3,82620.62525,19711.22962,2,1,68.6,True,False,False,False,False,False,False,3.333333333333333,1,3.655913978494622,2.73010752688172,0
16,35,30,4,89192.88642,22181.73682,3,0,68.2,False,False,False,False,False,False,True,4.444444444444445,1,3.5483870967741944,3.1422939068100364,1
52,40,38,2,66822.72325,18470.64579,3,1,71.3,True,False,False,False,False,True,False,2.2222222222222223,0,4.381720430107526,2.203405017921147,0
52,48,43,5,40000.0,16093.62081,3,1,81.4,False,False,False,False,False,False,True,5.555555555555555,2,7.096774193548389,4.951254480286739,1
1,49,48,1,125752.6956,21633.1151,1,0,65.5,True,False,False,False,False,True,False,1.1111111111111112,0,2.82258064516129,1.2912186379928314,0
35,41,38,3,73535.99333,17938.24113,2,0,70.1,True,False,False,False,False,False,False,3.333333333333333,1,4.059139784946234,2.851075268817204,0
18,45,36,9,95610.22916,14316.76711,2,0,74.2,True,False,False,False,False,False,False,10.0,7,5.161290322580645,7.648387096774194,2
15,49,48,3,116251.3872,19357.85504,1,1,67.7,True,False,False,False,False,True,False,3.333333333333333,2,3.413978494623656,2.9575268817204297,0
12,47,41,6,135238.0408,11208.09701,2,0,71.2,False,True,False,False,True,False,False,6.666666666666666,4,4.35483870967742,5.173118279569892,1
69,47,48,1,61322.05093,23658.16731,1,1,74.3,True,False,False,False,False,True,False,1.1111111111111112,0,5.188172043010751,2.0008960573476697,0
41,34,29,5,70971.42293,20237.87657,3,1,68.1,False,False,True,False,False,False,False,5.555555555555555,2,3.5215053763440842,3.878673835125448,1
1,30,24,4,110560.6779,19452.8329,2,0,69.7,False,True,False,False,True,False,False,4.444444444444445,2,3.951612903225807,3.5632616487455198,1
63,43,43,1,69723.20153,17482.0373,3,0,69.0,False,True,False,True,False,False,False,1.1111111111111112,0,3.763440860215054,1.5734767025089607,0
35,39,39,1,104309.4062,9935.949129,4,1,70.4,False,False,False,False,False,False,True,1.1111111111111112,0,4.139784946236561,1.6863799283154126,0
8,45,42,3,142402.8053,13489.01637,4,1,73.1,True,False,False,True,False,False,False,3.333333333333333,0,4.86559139784946,2.793010752688171,0
1,33,31,2,133689.7962,16528.47988,3,0,73.9,False,True,False,False,True,False,False,2.2222222222222223,0,5.080645161290324,2.4130824372759863,0
1,40,34,7,110681.61,21854.23078,1,1,82.5,True,False,False,False,False,True,False,7.777777777777778,6,7.392473118279569,7.1288530465949815,2
20,39,40,1,130691.545,16050.2267,4,1,57.7,True,False,False,False,False,False,False,1.1111111111111112,0,0.7258064516129039,0.6621863799283156,0
45,31,27,3,59741.57284,24792.91,2,1,70.3,False,True,False,False,False,True,False,3.333333333333333,1,4.112903225806451,2.867204301075269,0
11,38,37,1,136074.57,15764.58111,4,1,64.1,False,True,False,False,True,False,False,1.1111111111111112,0,2.446236559139783,1.1783154121863795,0
35,40,31,9,48530.49533,21419.95128,2,1,71.5,False,False,False,False,False,False,True,10.0,7,4.435483870967741,7.430645161290322,2
50,30,23,7,50903.64666,22309.42663,2,1,76.7,True,False,False,False,False,True,False,7.777777777777778,5,5.833333333333334,6.361111111111111,2
16,47,44,3,95239.57072,24792.91,1,1,77.9,True,False,False,False,False,True,False,3.333333333333333,2,6.155913978494625,3.7801075268817206,1
28,30,24,7,75598.10217,19711.37481,3,0,78.5,True,False,False,False,False,True,False,7.777777777777778,4,6.317204301075269,6.206272401433692,2
52,44,42,1,68855.26118,24792.91,1,1,77.4,False,True,False,False,False,False,False,1.1111111111111112,0,6.021505376344088,2.2508960573476706,0
32,38,35,3,97169.75043,17841.93098,2,1,70.6,False,True,False,False,True,False,False,3.333333333333333,1,4.193548387096772,2.891397849462365,0
64,44,41,3,53088.76056,18321.20016,3,1,78.8,True,False,False,False,False,True,False,3.333333333333333,0,6.39784946236559,3.25268817204301,1
18,30,23,4,86800.01523,12645.08278,5,1,79.4,False,True,False,True,False,False,False,4.444444444444445,0,6.559139784946238,3.745519713261649,1
7,31,24,6,119061.1044,19811.44664,1,1,72.7,False,True,False,False,True,False,False,6.666666666666666,5,4.758064516129032,5.594086021505376,1
22,38,40,1,123356.4576,12946.64117,5,1,76.8,True,False,False,False,False,False,False,1.1111111111111112,0,5.86021505376344,2.2025089605734767,0
63,38,35,3,86421.1988,15898.57246,4,1,71.7,False,True,False,True,False,False,False,3.333333333333333,0,4.489247311827958,2.6801075268817205,0
2,34,24,9,73333.34113,14326.43516,3,0,80.1,False,False,False,False,False,False,True,10.0,6,6.747311827956988,7.824193548387097,2
63,34,33,1,47335.90403,20919.02627,3,1,69.9,False,False,True,False,False,False,False,1.1111111111111112,0,4.005376344086023,1.6460573476702511,0
1,34,31,3,139770.4845,15816.13287,3,1,68.2,False,True,False,False,True,False,False,3.333333333333333,0,3.5483870967741944,2.3978494623655915,0
44,30,27,3,40317.77736,21092.1025,3,1,65.5,False,False,False,False,False,False,True,3.333333333333333,0,2.82258064516129,2.18010752688172,0
1,30,22,8,76259.75004,24792.91,2,0,71.7,False,False,False,False,False,False,True,8.88888888888889,6,4.489247311827958,6.702329749103943,2
24,30,22,5,91022.06664,19929.80687,3,1,72.1,True,False,False,False,False,False,False,5.555555555555555,2,4.596774193548385,4.201254480286738,1
16,30,22,9,64252.57854,23814.46726,1,1,68.2,False,False,False,False,False,True,False,10.0,8,3.5483870967741944,7.464516129032258,2
1,35,29,5,118716.3739,20300.11792,1,0,70.7,False,True,False,False,True,False,False,5.555555555555555,4,4.220430107526882,4.688351254480287,1
11,45,43,2,108423.662,18421.70781,1,1,68.9,True,False,False,False,False,True,False,2.2222222222222223,1,3.7365591397849474,2.309856630824373,0
38,45,46,1,92476.9377,12534.43227,4,1,65.9,True,False,False,False,False,True,False,1.1111111111111112,0,2.930107526881722,1.323476702508961,0
19,33,36,1,153000.0,18701.98893,5,1,75.8,False,True,False,False,True,False,False,1.1111111111111112,0,5.591397849462364,2.1218637992831537,0
24,49,48,1,131746.5561,22151.96879,1,0,77.5,False,True,False,False,True,False,False,1.1111111111111112,0,6.048387096774192,2.258960573476702,0
27,35,31,4,85469.36941,23728.49826,1,0,76.8,True,False,False,False,False,False,False,4.444444444444445,3,5.86021505376344,4.43584229390681,1
1,30,22,8,103846.9144,24792.91,1,0,72.2,False,True,False,True,False,False,False,8.88888888888889,7,4.623655913978495,7.042652329749105,2
30,47,48,1,81160.56812,17911.25229,1,1,71.2,True,False,False,False,False,False,False,1.1111111111111112,0,4.35483870967742,1.7508960573476704,0
32,47,43,3,89435.55226,19130.45779,2,1,66.6,True,False,False,False,False,False,False,3.333333333333333,1,3.1182795698924712,2.568817204301075,0
48,47,45,1,78462.93916,17890.95981,4,0,73.4,False,True,False,False,False,False,False,1.1111111111111112,0,4.946236559139786,1.9283154121863801,0
74,42,40,2,50943.35955,21949.89591,2,0,72.2,False,True,False,True,False,False,False,2.2222222222222223,0,4.623655913978495,2.2759856630824373,0
8,34,32,2,80961.93486,24487.34285,2,1,85.2,False,False,True,False,False,False,False,2.2222222222222223,0,8.118279569892474,3.324372759856631,1
9,30,22,9,102891.9461,14980.30847,4,1,78.3,False,False,False,False,False,True,False,10.0,5,6.263440860215052,7.379032258064516,2
55,38,40,1,96284.29458,20457.35843,4,1,72.5,False,True,False,False,True,False,False,1.1111111111111112,0,4.704301075268817,1.8557347670250894,0
28,36,27,9,67674.19309,21166.43123,1,1,73.0,True,False,False,False,False,False,False,10.0,8,4.838709677419354,7.851612903225806,2
2,39,34,5,100200.6221,19991.81579,2,1,77.2,True,False,False,False,False,True,False,5.555555555555555,3,5.967741935483871,4.912544802867384,1
1,30,22,9,89156.71683,15416.20782,1,1,68.3,True,False,False,False,False,False,False,10.0,8,3.5752688172043,7.47258064516129,2
36,33,29,4,92807.14524,15851.35955,3,0,77.2,False,True,False,True,False,False,False,4.444444444444445,1,5.967741935483871,3.8681003584229394,1
19,31,29,2,74600.28088,22498.23626,2,0,65.4,False,True,False,True,False,False,False,2.2222222222222223,0,2.7956989247311843,1.7275985663082443,0
14,36,34,2,112336.0596,19049.65371,4,1,68.3,True,False,False,False,False,True,False,2.2222222222222223,0,3.5752688172043,1.9614695340501789,0
1,30,25,4,119157.5518,11609.74191,4,1,62.2,True,False,False,False,False,False,False,4.444444444444445,0,1.9354838709677424,2.3584229390681006,0
50,49,48,1,116712.1847,15715.64042,4,1,74.5,False,True,False,False,True,False,False,1.1111111111111112,0,5.241935483870968,2.0170250896057347,0
39,31,27,5,94281.65646,23426.34863,3,0,73.0,True,False,False,False,False,False,False,5.555555555555555,2,4.838709677419354,4.273835125448029,1
63,37,37,1,49868.1913,24792.91,1,0,68.0,False,False,True,False,False,False,False,1.1111111111111112,0,3.494623655913978,1.4928315412186377,0
1,30,22,9,122891.4445,24792.91,2,0,68.2,False,False,True,False,False,False,False,10.0,7,3.5483870967741944,7.164516129032258,2
49,43,42,1,92479.33222,10815.52613,4,0,78.0,False,True,False,False,True,False,False,1.1111111111111112,0,6.182795698924731,2.2992831541218637,0
12,44,41,3,117199.8695,24792.91,1,1,71.1,True,False,False,False,False,False,False,3.333333333333333,2,4.32795698924731,3.231720430107526,1
68,41,31,9,40000.0,14184.98026,2,0,69.6,False,False,True,False,False,False,False,10.0,7,3.924731182795697,7.277419354838709,2
52,48,46,2,122871.763,15280.46683,3,1,81.3,False,True,False,False,True,False,False,2.2222222222222223,0,7.069892473118278,3.0098566308243724,1
1,41,37,3,153000.0,15884.62565,3,0,68.4,True,False,False,False,False,False,False,3.333333333333333,0,3.60215053763441,2.413978494623656,0
50,42,36,6,56911.60911,19585.00084,2,1,78.3,True,False,False,False,False,True,False,6.666666666666666,4,6.263440860215052,5.745698924731181,1
3,31,27,4,96587.10647,19339.65849,3,1,65.7,True,False,False,False,False,True,False,4.444444444444445,1,2.876344086021506,2.9406810035842295,0
80,49,47,5,40000.0,15334.09275,3,0,70.9,False,False,False,False,False,False,True,5.555555555555555,2,4.274193548387098,4.104480286738352,1
23,30,22,6,99285.3369,13978.93773,5,0,74.5,False,True,False,False,True,False,False,6.666666666666666,1,5.241935483870968,4.539247311827957,1
25,39,35,5,87329.63614,14853.95389,3,1,71.9,False,True,False,True,False,False,False,5.555555555555555,2,4.543010752688173,4.185125448028674,1
59,44,44,1,41174.12568,21815.07112,3,0,72.4,True,False,True,False,False,False,False,1.1111111111111112,0,4.677419354838711,1.8476702508960576,0
8,43,37,6,114375.255,19886.57688,2,1,70.0,True,False,False,False,False,False,False,6.666666666666666,4,4.032258064516129,5.076344086021505,1
1,32,29,3,94425.08172,18622.57241,3,1,63.2,False,True,False,False,False,False,False,3.333333333333333,0,2.204301075268818,1.9946236559139785,0
14,36,31,5,81195.3815,21162.68912,1,1,79.3,False,True,False,False,True,False,False,5.555555555555555,4,6.532258064516128,5.381899641577061,1
1,42,36,6,140926.9272,21095.07758,2,0,70.2,False,False,True,False,False,False,False,6.666666666666666,4,4.086021505376344,5.092473118279569,1
10,34,26,8,75756.75393,13032.57351,3,1,74.2,True,False,False,False,False,False,False,8.88888888888889,5,5.161290322580645,6.603942652329749,2
32,30,24,6,44317.56308,20670.304,4,0,75.5,False,False,False,False,False,False,True,6.666666666666666,2,5.510752688172042,4.91989247311828,1
27,42,31,9,59590.13413,16151.14444,1,0,75.0,True,False,False,True,False,False,False,10.0,8,5.376344086021505,8.012903225806452,2
17,42,39,2,95508.78375,16932.0272,4,0,67.9,False,False,False,False,False,False,True,2.2222222222222223,0,3.4677419354838723,1.9292114695340508,0
31,36,29,8,80971.57627,22287.46028,1,0,78.7,False,False,True,False,False,False,False,8.88888888888889,7,6.370967741935484,7.566845878136201,2
2,30,27,2,106939.827,22487.4,2,1,73.4,True,False,False,False,False,True,False,2.2222222222222223,0,4.946236559139786,2.372759856630825,0
45,39,31,8,91759.03545,21912.16565,1,0,74.0,False,False,True,False,False,False,False,8.88888888888889,7,5.10752688172043,7.187813620071685,2
28,41,37,4,86149.65808,18057.43998,3,0,72.8,True,False,True,False,False,False,False,4.444444444444445,1,4.784946236559139,3.5132616487455195,1
58,42,36,6,40000.0,20375.9038,2,1,81.0,False,False,False,False,False,False,True,6.666666666666666,4,6.989247311827956,5.963440860215053,1
43,41,42,1,99781.21073,18975.43302,2,0,67.4,False,True,False,False,True,False,False,1.1111111111111112,0,3.333333333333335,1.4444444444444449,0
80,44,41,3,40000.0,11089.20052,4,1,73.9,True,False,False,False,False,True,False,3.333333333333333,0,5.080645161290324,2.8575268817204305,0
65,42,43,1,98892.57581,14755.54703,5,0,68.5,True,False,False,False,False,True,False,1.1111111111111112,0,3.6290322580645156,1.533154121863799,0
22,35,34,2,120265.5883,13980.42812,4,1,61.4,True,False,False,False,False,False,False,2.2222222222222223,0,1.7204301075268813,1.4050179211469533,0
2,35,29,6,101281.9804,20132.94683,2,0,62.4,True,False,False,False,False,False,False,6.666666666666666,4,1.9892473118279563,4.463440860215053,1
37,31,24,7,40000.0,21201.87009,1,0,67.3,False,True,False,False,False,False,False,7.777777777777778,6,3.3064516129032246,5.9030465949820785,1
9,47,41,6,109809.8281,22611.4632,1,1,69.6,True,False,False,False,False,False,False,6.666666666666666,5,3.924731182795697,5.344086021505375,1
23,32,23,9,78568.7979,9000.0,5,0,83.9,True,False,False,False,False,True,False,10.0,4,7.768817204301076,7.530645161290323,2
29,33,28,6,83355.63405,24545.27857,1,0,75.6,True,False,False,False,False,False,False,6.666666666666666,5,5.537634408602149,5.827956989247311,1
55,33,27,6,40000.0,24792.91,2,1,76.1,False,False,False,False,False,False,True,6.666666666666666,4,5.672043010752686,5.568279569892472,1
1,43,34,9,127084.6067,23091.27625,1,1,70.4,True,False,False,False,False,False,False,10.0,8,4.139784946236561,7.641935483870968,2
41,42,36,7,48281.19003,15470.41206,3,1,73.2,False,False,False,False,False,False,True,7.777777777777778,4,4.892473118279571,5.778853046594982,1
28,31,25,6,90650.68875,21331.58816,2,0,83.6,False,True,False,False,True,False,False,6.666666666666666,4,7.68817204301075,6.173118279569891,2
29,48,46,2,121508.1576,15295.58667,2,0,65.6,True,False,False,False,False,False,False,2.2222222222222223,0,2.8494623655913958,1.7437275985663077,0
48,41,42,1,91399.62662,14522.5724,4,1,73.3,True,False,False,False,False,False,False,1.1111111111111112,0,4.919354838709676,1.9202508960573472,0
22,42,36,6,106993.9561,14822.94139,3,0,80.7,True,False,False,False,False,False,False,6.666666666666666,3,6.908602150537635,5.6392473118279565,1
69,36,36,1,61167.24541,21201.30904,1,1,75.6,False,True,False,True,False,False,False,1.1111111111111112,0,5.537634408602149,2.105734767025089,0
1,33,26,7,96855.05147,13311.93046,5,1,81.5,True,False,False,False,False,True,False,7.777777777777778,2,7.123655913978494,5.848207885304659,1
9,39,39,1,153000.0,17291.68857,2,0,72.0,False,True,False,False,True,False,False,1.1111111111111112,0,4.569892473118279,1.8154121863799282,0
37,36,27,9,112602.2445,24792.91,1,1,76.2,True,False,False,True,False,False,False,10.0,8,5.698924731182796,8.109677419354838,2
14,38,33,5,54755.093,17765.27818,2,0,72.6,False,False,False,False,False,False,True,5.555555555555555,3,4.731182795698922,4.541577060931899,1
1,30,22,9,83493.84844,24792.91,1,0,75.6,True,False,False,False,False,False,False,10.0,8,5.537634408602149,8.061290322580644,2
1,34,31,4,140434.2889,24792.91,1,0,67.0,True,False,False,False,False,False,False,4.444444444444445,3,3.225806451612903,3.645519713261649,1
80,40,36,4,47166.12216,10265.56263,5,1,75.9,True,False,True,False,False,False,False,4.444444444444445,0,5.618279569892474,3.46326164874552,1
8,46,43,3,103196.9907,24792.91,1,0,73.4,True,False,False,False,False,True,False,3.333333333333333,2,4.946236559139786,3.4172043010752686,1
4,32,22,9,122780.8003,12317.50238,4,1,73.3,False,False,False,False,False,False,True,10.0,5,4.919354838709676,6.975806451612903,2
1,39,33,6,153000.0,13662.23496,4,1,81.2,False,True,False,False,True,False,False,6.666666666666666,2,7.043010752688172,5.379569892473118,1
1,33,31,2,148267.7281,18326.12595,3,0,69.6,False,True,False,False,True,False,False,2.2222222222222223,0,3.924731182795697,2.066308243727598,0
6,30,22,6,47772.9434,18262.65642,2,0,78.0,True,False,True,False,False,False,False,6.666666666666666,4,6.182795698924731,5.721505376344085,1
63,41,41,1,70526.96525,21408.33746,3,0,77.6,True,False,True,False,False,False,False,1.1111111111111112,0,6.075268817204299,2.2670250896057342,0
36,49,46,5,79089.01047,9000.0,4,1,76.9,False,False,True,False,False,False,False,5.555555555555555,1,5.88709677419355,4.288351254480287,1
1,39,31,8,119558.9256,22657.81838,1,1,68.2,False,True,False,False,True,False,False,8.88888888888889,7,3.5483870967741944,6.720071684587814,2
9,41,35,6,104854.7154,15892.68795,2,1,74.3,True,False,False,False,False,True,False,6.666666666666666,4,5.188172043010751,5.423118279569891,1
30,49,48,1,126986.7305,21433.10203,2,1,81.2,False,True,False,False,True,False,False,1.1111111111111112,0,7.043010752688172,2.557347670250896,0
60,44,39,5,82327.6718,20782.00287,2,0,63.3,False,False,False,False,False,False,True,5.555555555555555,3,2.231182795698924,3.7915770609318993,1
43,30,22,4,47117.74705,24792.91,3,1,70.5,True,False,False,False,False,False,False,4.444444444444445,1,4.166666666666666,3.3277777777777775,1
34,45,42,3,116403.9668,19414.11217,2,1,77.7,True,False,False,True,False,False,False,3.333333333333333,1,6.102150537634409,3.463978494623656,1
33,40,34,6,57998.30985,17235.10037,4,0,71.9,False,False,False,False,False,False,True,6.666666666666666,2,4.543010752688173,4.629569892473119,1
12,49,47,3,124411.611,16257.54618,1,1,76.1,True,False,False,False,False,False,False,3.333333333333333,2,5.672043010752686,3.6349462365591387,1
53,30,25,4,72962.89705,11834.67613,5,1,78.4,False,False,True,False,False,False,False,4.444444444444445,0,6.290322580645162,3.6648745519713266,1
28,35,33,3,89976.25532,19270.70591,4,1,72.5,True,False,False,False,False,False,False,3.333333333333333,0,4.704301075268817,2.744623655913978,0
4,39,35,4,153000.0,15229.87848,5,1,74.4,True,False,False,True,False,False,False,4.444444444444445,0,5.215053763440861,3.342293906810036,1
35,32,22,9,52503.42724,16808.41794,3,0,73.5,False,False,False,False,False,False,True,10.0,6,4.973118279569892,7.291935483870967,2
23,40,34,7,63674.76568,14311.17447,4,1,74.3,False,False,False,False,False,False,True,7.777777777777778,3,5.188172043010751,5.567562724014336,1
35,30,22,7,56466.09712,23380.82032,1,1,82.8,False,False,True,False,False,False,False,7.777777777777778,6,7.473118279569891,7.1530465949820785,2
41,30,22,8,41426.21388,18246.71098,4,1,72.3,False,False,False,False,False,False,True,8.88888888888889,4,4.650537634408601,6.150716845878136,2
13,33,26,7,82134.17633,24005.77881,1,1,70.7,True,False,False,False,False,False,False,7.777777777777778,6,4.220430107526882,6.1772401433691755,2
1,44,39,5,127387.6675,13062.82305,2,0,77.6,True,False,False,False,False,False,False,5.555555555555555,3,6.075268817204299,4.944802867383512,1
38,40,35,5,88195.87246,16342.03082,3,0,68.0,True,False,False,False,False,True,False,5.555555555555555,2,3.494623655913978,3.870609318996416,1
33,32,24,8,51570.8853,20980.37529,1,1,69.6,False,True,False,True,False,False,False,8.88888888888889,7,3.924731182795697,6.832974910394265,2
80,38,38,1,40000.0,17022.13904,5,1,67.9,True,False,True,False,False,False,False,1.1111111111111112,0,3.4677419354838723,1.4847670250896061,0
23,30,27,2,60560.46519,21808.0982,4,1,69.5,False,False,False,False,False,False,True,2.2222222222222223,0,3.897849462365591,2.0582437275985663,0
26,39,34,4,100301.1782,15783.82555,2,1,70.8,True,False,False,False,False,False,False,4.444444444444445,2,4.247311827956988,3.6519713261648743,1
46,49,48,1,118666.9942,14602.24394,3,1,74.9,True,False,False,True,False,False,False,1.1111111111111112,0,5.349462365591399,2.049283154121864,0
1,35,30,5,120928.9674,20619.03474,2,0,70.2,True,False,False,False,False,True,False,5.555555555555555,3,4.086021505376344,4.348028673835126,1
12,36,32,5,123814.7737,14049.17759,3,0,75.7,False,True,False,True,False,False,False,5.555555555555555,2,5.564516129032259,4.4915770609319,1
17,37,33,4,94806.64232,9689.649587,4,0,76.1,False,False,False,False,False,False,True,4.444444444444445,0,5.672043010752686,3.4793906810035837,1
14,33,25,8,60418.00951,24792.91,1,1,69.5,False,False,False,False,False,False,True,8.88888888888889,7,3.897849462365591,6.824910394265233,2
70,49,48,1,61456.37194,21871.15094,1,0,75.7,True,False,False,False,False,True,False,1.1111111111111112,0,5.564516129032259,2.113799283154122,0
62,41,39,2,67488.16338,20793.27764,3,1,76.0,True,False,False,False,False,True,False,2.2222222222222223,0,5.64516129032258,2.582437275985663,0
4,30,22,8,89458.16122,23311.9332,2,1,63.8,True,False,False,False,False,True,False,8.88888888888889,6,2.365591397849461,6.065232974910394,2
11,37,24,9,81690.98502,24761.7167,1,0,74.7,False,False,False,False,False,True,False,10.0,8,5.295698924731184,7.988709677419355,2
1,30,22,7,122910.8346,11356.82012,4,1,69.8,False,True,False,True,False,False,False,7.777777777777778,3,3.9784946236559127,5.204659498207885,1
1,30,26,3,110662.2032,13049.50337,5,0,77.6,False,False,True,False,False,False,False,3.333333333333333,0,6.075268817204299,3.155913978494623,1
1,46,37,9,134194.0364,21543.14247,1,1,71.1,True,False,False,True,False,False,False,10.0,8,4.32795698924731,7.698387096774193,2
21,46,38,7,85461.39601,19314.67768,1,1,66.4,False,False,False,False,False,True,False,7.777777777777778,6,3.0645161290322593,5.830465949820789,1
1,43,35,9,141830.7759,19469.62425,1,0,73.4,True,False,False,True,False,False,False,10.0,8,4.946236559139786,7.883870967741936,2
38,35,26,9,42477.30431,15337.87707,2,1,68.7,True,False,False,False,False,True,False,10.0,7,3.682795698924732,7.20483870967742,2
18,30,22,9,40000.0,24792.91,1,0,77.1,False,False,False,False,False,False,True,10.0,8,5.940860215053761,8.182258064516128,2
61,49,48,1,52053.84965,11216.46584,3,0,67.4,True,False,False,False,False,True,False,1.1111111111111112,0,3.333333333333335,1.4444444444444449,0
1,39,28,9,137604.0042,15898.27117,3,1,73.3,True,False,False,False,False,False,False,10.0,6,4.919354838709676,7.275806451612903,2
28,48,41,7,108138.654,16781.31758,2,0,80.9,False,False,True,False,False,False,False,7.777777777777778,5,6.96236559139785,6.699820788530466,2
59,42,35,7,42616.75875,18018.47875,2,1,78.4,False,False,False,False,False,False,True,7.777777777777778,5,6.290322580645162,6.498207885304659,2
25,42,40,2,107741.3988,18348.68156,3,0,73.8,False,True,False,True,False,False,False,2.2222222222222223,0,5.053763440860214,2.4050179211469533,0
9,30,22,4,84338.08534,20445.13986,3,1,70.8,True,False,False,False,False,False,False,4.444444444444445,1,4.247311827956988,3.3519713261648745,1
23,39,36,3,77394.23465,24792.91,1,1,73.5,True,False,False,False,False,True,False,3.333333333333333,2,4.973118279569892,3.4252688172043007,1
53,35,27,8,72426.80564,18211.11035,3,1,76.3,False,False,True,False,False,False,False,8.88888888888889,5,5.725806451612901,6.7732974910394255,2
27,34,29,6,69221.09808,14597.55925,4,1,67.3,True,False,True,False,False,False,False,6.666666666666666,2,3.3064516129032246,4.258602150537634,1
80,43,41,3,62646.79728,10063.01249,4,0,76.0,True,False,False,True,False,False,False,3.333333333333333,0,5.64516129032258,3.026881720430107,1
1,30,22,9,87060.36547,19144.39059,3,1,67.4,False,False,False,False,False,False,True,10.0,6,3.333333333333335,6.800000000000001,2
